"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.630045092E0,1.349630952E0,1.364212036E0,-6.274269819E-1,2.018970729E0
1.634985015E0,1.383484006E0,1.394655943E0,-5.451139808E-1,2.038686451E0
1.639925044E0,1.418167949E0,1.398628950E0,-3.401879966E-1,2.020666015E0
1.644865044E0,1.440889001E0,1.362692952E0,-2.304629982E-1,1.996548619E0
1.649804814E0,1.384016991E0,1.328066945E0,-1.341989934E-1,1.922829740E0
1.654744809E0,1.247951031E0,1.295148015E0,-2.416300029E-2,1.798714543E0
1.659684809E0,1.115036011E0,1.210055947E0,1.268859953E-1,1.650345648E0
1.664624713E0,9.174950123E-1,1.140943050E0,2.645210028E-1,1.487790141E0
1.669564713E0,7.098320127E-1,1.047001958E0,3.206399977E-1,1.304946204E0
1.674504713E0,5.600119829E-1,9.553909898E-1,2.952440083E-1,1.146104004E0
1.679444496E0,5.209770203E-1,8.933399916E-1,3.106459975E-1,1.079802913E0
1.684384496E0,4.961450100E-1,8.879430294E-1,3.257879913E-1,1.068054544E0
1.689324409E0,4.709289968E-1,8.433030248E-1,3.133560121E-1,1.015443796E0
1.694264409E0,4.304519892E-1,8.000739813E-1,3.684870005E-1,9.804029580E-1
1.699204409E0,4.407350123E-1,8.939020038E-1,5.725979805E-1,1.149424461E0
1.704144158E0,5.150390267E-1,8.930339813E-1,8.030639887E-1,1.306784856E0
1.709084158E0,5.435609818E-1,9.192209840E-1,1.182446003E0,1.593299817E0
1.714024069E0,6.622650027E-1,1.080839992E0,1.642696023E0,2.074912105E0
1.718964069E0,8.311960101E-1,1.322499990E0,2.156913042E0,2.663112259E0
1.723903838E0,1.025156975E0,1.480851054E0,2.466695070E0,3.054251338E0
1.728843838E0,1.204172969E0,1.610141993E0,2.762937069E0,3.417076385E0
1.733783761E0,1.368145943E0,1.777796984E0,2.936777115E0,3.695543973E0
1.738723761E0,1.434883952E0,1.942582965E0,3.138017893E0,3.959757168E0
1.743663751E0,1.623131990E0,2.117789984E0,3.285151958E0,4.232235256E0
1.748603520E0,1.823657990E0,2.276120901E0,3.405390978E0,4.483652811E0
1.753543520E0,1.968319058E0,2.430665016E0,3.403486013E0,4.622351066E0
1.758483530E0,2.070777893E0,2.553854942E0,3.334005117E0,4.682508545E0
1.763423530E0,2.185585022E0,2.605232954E0,3.305874109E0,4.742660040E0
1.768363471E0,2.366328955E0,2.666268110E0,3.278151035E0,4.843012757E0
1.773303471E0,2.476789951E0,2.546586037E0,3.264437914E0,4.824535604E0
1.778243241E0,2.421411991E0,2.246380091E0,3.305568933E0,4.672926868E0
1.783183275E0,2.174694061E0,1.984684944E0,3.456159115E0,4.540187707E0
1.788123275E0,1.859887004E0,1.774662018E0,3.607471943E0,4.429724457E0
1.793063198E0,1.915050983E0,1.834525943E0,3.487430096E0,4.381218367E0
1.798003183E0,2.137689114E0,1.975059986E0,3.327581882E0,4.420789282E0
1.802942952E0,2.257752895E0,1.790209055E0,3.086906910E0,4.222711317E0
1.807882962E0,2.125384092E0,1.334251046E0,2.738151073E0,3.714155987E0
1.812822962E0,1.753509045E0,8.532739878E-1,2.458045006E0,3.137651306E0
1.817762885E0,1.358955979E0,4.703170061E-1,2.259911060E0,2.678648435E0
1.822702865E0,9.683049917E-1,-9.921299666E-2,2.075210094E0,2.292150674E0
1.827642865E0,7.026100159E-1,-7.198119760E-1,1.985551000E0,2.225803874E0
1.832582634E0,5.200430155E-1,-1.159873009E0,2.031608105E0,2.396493611E0
1.837522663E0,2.978369892E-1,-1.528965950E0,2.077265978E0,2.596435574E0
1.842462586E0,9.040500224E-2,-1.758690000E0,2.108817101E0,2.747412081E0
1.847402557E0,1.435060054E-1,-1.836480975E0,2.058482885E0,2.762355541E0
1.852342557E0,3.618099988E-1,-1.803650975E0,1.967229962E0,2.693335672E0
1.857282557E0,5.955669880E-1,-1.715335965E0,1.780738950E0,2.543247671E0
1.862222572E0,8.993009925E-1,-1.585090995E0,1.621592045E0,2.439429543E0
1.867162265E0,1.069180965E0,-1.440742970E0,1.462774992E0,2.314864773E0
1.872102265E0,1.228113055E0,-1.282209039E0,1.154510021E0,2.117832638E0
1.877042270E0,1.512953043E0,-1.163717985E0,8.467019796E-1,2.088102177E0
1.881982270E0,1.827484965E0,-1.085091949E0,5.391759872E-1,2.192677947E0
1.886921947E0,2.158291101E0,-1.114853978E0,1.912309974E-1,2.436737402E0
1.891861947E0,2.449438095E0,-1.226148009E0,-7.470499724E-2,2.740212904E0
1.896801947E0,2.604897976E0,-1.269577026E0,-2.450319976E-1,2.908154049E0
1.901741933E0,2.568914890E0,-1.341313004E0,-4.015159905E-1,2.925689556E0
1.906681702E0,2.546360016E0,-1.455502033E0,-5.711730123E-1,2.988088705E0
1.911621702E0,2.618546009E0,-1.503537059E0,-7.403780222E-1,3.108949421E0
1.916561716E0,2.690534115E0,-1.485628009E0,-9.907230139E-1,3.229178919E0
1.921501639E0,2.665390968E0,-1.510444045E0,-1.172777057E0,3.280420133E0
1.926441663E0,2.557566881E0,-1.537034035E0,-1.327257037E0,3.265766865E0
1.931381433E0,2.462143898E0,-1.524078012E0,-1.590531945E0,3.303749117E0
1.936321433E0,2.447592974E0,-1.416656971E0,-1.962631941E0,3.442317893E0
1.941261457E0,2.472650051E0,-1.254024982E0,-2.348692894E0,3.633584352E0
1.946201380E0,2.524677038E0,-1.089782953E0,-2.775973082E0,3.907383726E0
1.951141380E0,2.616801023E0,-9.361690283E-1,-3.217685938E0,4.251771730E0
1.956081395E0,2.571029902E0,-7.785580158E-1,-3.456384897E0,4.377549988E0
1.961021164E0,2.399203062E0,-6.838120222E-1,-3.629008055E0,4.403802184E0
1.965961154E0,2.155457020E0,-6.111599803E-1,-3.640295029E0,4.274489371E0
1.970901154E0,1.975435019E0,-4.787200093E-1,-3.463186979E0,4.015617065E0
1.975841077E0,1.954660058E0,-4.363839924E-1,-3.220206976E0,3.792210424E0
1.980781043E0,1.915910006E0,-3.894549906E-1,-2.843113899E0,3.450461271E0
1.985721043E0,1.846006036E0,-3.385420144E-1,-2.399735928E0,3.046486747E0
1.990660812E0,1.718315959E0,-2.708339989E-1,-1.889703989E0,2.568451276E0
1.995600703E0,1.642564058E0,-1.324139982E-1,-1.380777955E0,2.149906490E0
2.000540703E0,1.632730961E0,7.491900027E-2,-8.724309802E-1,1.852716671E0
2.005480722E0,1.621212959E0,6.482300162E-2,-4.325630069E-1,1.679179632E0
2.010420722E0,1.499658942E0,-6.889700145E-2,1.163820028E-1,1.505745168E0
2.015360491E0,1.296018958E0,-6.846799701E-2,6.385719776E-1,1.446418742E0
2.020300409E0,1.175238967E0,-7.178899646E-2,9.167680144E-1,1.492247929E0
2.025240409E0,1.137068987E0,2.825000091E-3,1.114326000E0,1.592060393E0
2.030180409E0,1.113494039E0,5.920600146E-2,1.272274017E0,1.691761065E0
2.035120409E0,1.159404039E0,-1.162900031E-2,1.349815965E0,1.779425778E0
2.040060178E0,1.221063972E0,-7.394800335E-2,1.428912997E0,1.881025753E0
2.045000168E0,1.298859000E0,-1.679880023E-1,1.346060991E0,1.878066789E0
2.049940091E0,1.324988008E0,-2.390149981E-1,1.155745983E0,1.774392901E0
2.054880125E0,1.462960005E0,-1.502880007E-1,8.578739762E-1,1.702582221E0
2.059820125E0,1.630931973E0,7.179799676E-2,4.658699930E-1,1.697683394E0
2.064759895E0,1.788213968E0,1.421180069E-1,1.021749973E-1,1.796759988E0
2.069699876E0,1.894332051E0,1.573259979E-1,-2.470079958E-1,1.916835502E0
2.074639799E0,2.018079042E0,1.865050048E-1,-7.043089867E-1,2.145571786E0
2.079579799E0,2.131979942E0,2.443539947E-1,-1.201890945E0,2.459591266E0
2.084519784E0,2.181368113E0,3.314870000E-1,-1.630949020E0,2.743764782E0
2.089459553E0,2.083575964E0,3.669820130E-1,-2.046335936E0,2.943374824E0
2.094399572E0,1.932804942E0,3.649210036E-1,-2.598227024E0,3.258785963E0
2.099339572E0,1.807994008E0,4.211820066E-1,-2.946878910E0,3.482862605E0
2.104279505E0,1.777073979E0,4.541319907E-1,-3.051498890E0,3.560319265E0
2.109219505E0,1.785200953E0,4.909630120E-1,-3.130095959E0,3.636686381E0
2.114159505E0,1.791187048E0,6.136050224E-1,-3.169174910E0,3.691684138E0
2.119099274E0,1.753149986E0,5.081850290E-1,-2.991790056E0,3.504653284E0
2.124039274E0,1.657708049E0,3.924390078E-1,-2.584218979E0,3.095188537E0
2.128979274E0,1.614439964E0,3.473449945E-1,-2.095966101E0,2.668358829E0
2.133919178E0,1.488528013E0,2.769030035E-1,-1.635504961E0,2.228736727E0
2.138859178E0,1.375895023E0,1.398259997E-1,-1.406895995E0,1.972813921E0
2.143799178E0,1.288967013E0,1.525309980E-1,-1.083232045E0,1.690589640E0
2.148738846E0,1.255128026E0,1.517059952E-1,-8.007169962E-1,1.496498840E0
2.153678923E0,1.328624964E0,2.457039952E-1,-4.775660038E-1,1.433068050E0
2.158618846E0,1.304991961E0,3.111799955E-1,-2.362650037E-1,1.362225443E0
2.163558827E0,1.293341041E0,3.199459910E-1,-4.936699942E-2,1.333241758E0
2.168498827E0,1.389292002E0,3.952600062E-1,5.581299961E-2,1.445502622E0
2.173438519E0,1.510797977E0,5.094059706E-1,1.882340014E-1,1.605439818E0
2.178378534E0,1.603289008E0,6.487339735E-1,3.614870012E-1,1.766936406E0
2.183318534E0,1.653522015E0,8.261269927E-1,3.987289965E-1,1.890927199E0
2.188258331E0,1.756607056E0,1.041602015E0,4.769510031E-1,2.097161264E0
2.193198562E0,1.885390997E0,1.240298033E0,5.008940101E-1,2.311694883E0
2.198138331E0,1.998975992E0,1.517781973E0,4.024020135E-1,2.541946993E0
2.203078260E0,2.151907921E0,1.792394042E0,2.904439867E-1,2.815624586E0
2.208018260E0,2.248605967E0,1.887465000E0,2.057500035E-1,2.942972304E0
2.212958260E0,2.085355043E0,1.680606961E0,2.846449912E-1,2.693356305E0
2.217898029E0,1.975656033E0,1.511924028E0,2.820949852E-1,2.503738926E0
2.222838029E0,2.083676100E0,1.571908951E0,1.574569941E-1,2.614841590E0
2.227777952E0,2.136307955E0,1.670119047E0,-7.747000083E-3,2.711672791E0
2.232717952E0,2.106472015E0,1.711652040E0,-2.286699973E-2,2.714313902E0
2.237657952E0,2.144089937E0,1.805825949E0,-6.499499828E-2,2.803988831E0
2.242597726E0,2.195278883E0,1.885035038E0,-1.068279967E-1,2.895516999E0
2.247537726E0,2.178082943E0,1.812988043E0,-1.756410003E-1,2.839334554E0
2.252477726E0,2.147387981E0,1.835742950E0,-1.897770017E-1,2.831473580E0
2.257417663E0,2.049112082E0,1.790526986E0,-1.628929973E-1,2.726056004E0
2.262357663E0,1.870877981E0,1.583024979E0,-8.128800243E-2,2.452093033E0
2.267297419E0,1.708212972E0,1.349210024E0,9.596800059E-2,2.178891714E0
2.272237419E0,1.602349043E0,1.130233049E0,2.599290013E-1,1.978007150E0
2.277177419E0,1.513126969E0,9.532179832E-1,4.652409852E-1,1.847870916E0
2.282117351E0,1.441369057E0,7.639650106E-1,7.120209932E-1,1.779932917E0
2.287057351E0,1.332762003E0,5.756279826E-1,8.778049946E-1,1.696509281E0
2.291997351E0,1.282881975E0,4.292320013E-1,1.003473997E0,1.684335577E0
2.296937351E0,1.236775041E0,3.927760124E-1,1.129802942E0,1.720563915E0
2.301877043E0,1.330454946E0,4.261859953E-1,1.283839941E0,1.897363924E0
2.306817116E0,1.523226976E0,4.885939956E-1,1.261330009E0,2.037129820E0
2.311757039E0,1.636875987E0,5.798559785E-1,1.320837975E0,2.181790299E0
2.316697039E0,1.711506009E0,7.544580102E-1,1.380481005E0,2.324690842E0
2.321637034E0,1.745437026E0,8.488420248E-1,1.453518987E0,2.424830023E0
2.326576726E0,1.792253017E0,1.202739000E0,1.703344941E0,2.749570143E0
2.331516726E0,1.784225941E0,1.393882036E0,1.898504019E0,2.954773570E0
2.336456731E0,1.803297043E0,1.489624977E0,1.998340011E0,3.076398153E0
2.341396501E0,1.875118017E0,1.789047956E0,2.166026115E0,3.377636644E0
2.346336731E0,1.917880058E0,1.978425026E0,2.347145081E0,3.619602123E0
2.351276424E0,1.876850009E0,2.043453932E0,2.514528036E0,3.744478758E0
2.356216424E0,1.819651961E0,2.201638937E0,2.804338932E0,4.002832012E0
2.361156433E0,1.759178042E0,2.425064087E0,3.107568979E0,4.316552811E0
2.366096202E0,1.614086986E0,2.563256979E0,3.492552042E0,4.623146429E0
2.371036202E0,1.643831968E0,2.724436998E0,3.755314112E0,4.922105705E0
2.375976207E0,1.698294997E0,2.744553089E0,3.895931959E0,5.059156391E0
2.380916130E0,1.681756020E0,2.705440998E0,4.159486771E0,5.239183572E0
2.385855860E0,1.704043031E0,2.633553028E0,4.396585941E0,5.400864018E0
2.390795860E0,1.711791992E0,2.406745911E0,4.471264839E0,5.358625473E0
2.395735860E0,1.691966057E0,2.079915047E0,4.383637905E0,5.138587065E0
2.400675846E0,1.794646978E0,1.913473964E0,4.242413998E0,4.988007309E0
2.405615846E0,1.978991985E0,2.016047955E0,4.088584900E0,4.969646377E0
2.410555769E0,1.987481952E0,2.021120071E0,3.935841084E0,4.850345955E0
2.415495784E0,1.984377027E0,2.024559975E0,3.702562094E0,4.663213627E0
2.420435553E0,2.052352905E0,2.055979013E0,3.402025938E0,4.473587222E0
2.425375534E0,2.083107948E0,1.938007951E0,3.007227898E0,4.139883231E0
2.430315534E0,2.144692898E0,1.822046995E0,2.367911100E0,3.677847993E0
2.435255457E0,2.194503069E0,1.586184025E0,1.823940992E0,3.264748723E0
2.440195486E0,2.230758905E0,1.232350945E0,1.510504007E0,2.962532110E0
2.445135486E0,2.307997942E0,8.820430040E-1,1.223549008E0,2.757159142E0
2.450075255E0,2.303579092E0,4.682640135E-1,1.044422984E0,2.572268880E0
2.455015250E0,2.095247030E0,-1.587689966E-1,1.000383973E0,2.327237806E0
2.459955173E0,1.641860008E0,-9.993219972E-1,1.009668946E0,2.171124161E0
2.464895168E0,1.284042001E0,-1.687469959E0,1.140913010E0,2.407903906E0
2.469835168E0,1.200355053E0,-2.141503096E0,1.013121009E0,2.655805328E0
2.474774937E0,1.065300941E0,-2.537672997E0,7.489860058E-1,2.852302643E0
2.479714842E0,8.788440228E-1,-2.861558914E0,5.117009878E-1,3.036893830E0
2.484654842E0,6.545119882E-1,-3.114413023E0,2.743789852E-1,3.194250812E0
2.489594611E0,9.766259789E-1,-2.697736979E0,-2.491140068E-1,2.879868208E0
2.494534625E0,1.529912949E0,-2.061249018E0,-7.595949769E-1,2.677006850E0
2.499474856E0,1.767707944E0,-1.831341982E0,-9.171140194E-1,2.705494955E0
2.504414548E0,1.839828014E0,-1.763633966E0,-7.623140216E-1,2.660168145E0
2.509354548E0,2.046482086E0,-1.722465038E0,-7.034969926E-1,2.765842142E0
2.514294553E0,2.156827927E0,-1.708402038E0,-8.765079975E-1,2.887699863E0
2.519234322E0,2.197061062E0,-1.776412964E0,-1.186154008E0,3.064258745E0
2.524174322E0,2.275228977E0,-1.708663940E0,-1.441992998E0,3.189912721E0
2.529114327E0,2.307908058E0,-1.654881001E0,-1.549203992E0,3.234981258E0
2.534054250E0,2.171740055E0,-1.751294971E0,-1.358181953E0,3.102925581E0
2.538994020E0,2.125750065E0,-1.712291002E0,-1.045799971E0,2.923089358E0
2.543934020E0,2.103018999E0,-1.483482957E0,-8.159930110E-1,2.699862068E0
2.548874020E0,1.941810966E0,-1.145990968E0,-6.139659882E-1,2.336852447E0
2.553813938E0,1.670984983E0,-1.012444019E0,-4.258390069E-1,1.999643110E0
2.558753938E0,1.455474973E0,-8.646759987E-1,-3.874689937E-1,1.736722258E0
2.563693938E0,1.446202040E0,-6.476910114E-1,-4.033730030E-1,1.635149463E0
2.568633707E0,1.520586014E0,-5.248849988E-1,-4.463289976E-1,1.669399791E0
2.573573707E0,1.651931047E0,-4.145669937E-1,-4.617019892E-1,1.764627639E0
2.578513707E0,1.758911967E0,-3.572599888E-1,-5.175920129E-1,1.867968817E0
2.583453721E0,1.828431964E0,-3.802169859E-1,-6.138499975E-1,1.965843387E0
2.588393644E0,1.832993031E0,-5.243480206E-1,-7.913910151E-1,2.064244180E0
2.593333644E0,1.799206018E0,-6.264039874E-1,-1.009461999E0,2.156046794E0
2.598273659E0,1.712111950E0,-7.136179805E-1,-1.282045960E0,2.254821455E0
2.603213428E0,1.543028951E0,-8.272910118E-1,-1.473202944E0,2.288159888E0
2.608153437E0,1.468171000E0,-9.401469827E-1,-1.596801996E0,2.364144465E0
2.613093360E0,1.391471982E0,-1.052245021E0,-1.707502961E0,2.441102256E0
2.618033360E0,1.353737950E0,-1.054936051E0,-1.873334050E0,2.540644992E0
2.622973130E0,1.354753017E0,-1.084419012E0,-1.930912018E0,2.596101222E0
2.627913130E0,1.394806981E0,-1.085513949E0,-1.962082028E0,2.640756129E0
2.632853053E0,1.460723996E0,-1.085669041E0,-1.953030944E0,2.669592052E0
2.637792832E0,1.552703023E0,-1.016744018E0,-1.930950999E0,2.678288042E0
2.642732832E0,1.820660949E0,-9.471409917E-1,-1.882101059E0,2.784634041E0
2.647672813E0,2.074160099E0,-8.491200209E-1,-1.820170999E0,2.887242177E0
2.652612813E0,2.013968945E0,-8.588989973E-1,-1.581588984E0,2.700963182E0
2.657552736E0,1.981150985E0,-1.017542005E0,-1.397683024E0,2.629423662E0
2.662492735E0,2.125408888E0,-8.630300164E-1,-1.322657943E0,2.647944067E0
2.667432504E0,2.228437901E0,-6.675180197E-1,-1.247728944E0,2.639761978E0
2.672372504E0,2.413021088E0,-5.130010247E-1,-1.227241993E0,2.755351834E0
2.677312504E0,2.610912085E0,-3.174529970E-1,-1.206843019E0,2.893805175E0
2.682252428E0,2.740669966E0,-6.757300347E-2,-1.186362982E0,2.987188494E0
2.687192452E0,2.897712946E0,1.416040063E-1,-1.179489970E0,3.131770841E0
2.692132221E0,3.027415991E0,3.372179866E-1,-1.213472009E0,3.278944627E0
2.697072221E0,3.102463961E0,4.784980118E-1,-1.220250964E0,3.367974969E0
2.702012221E0,3.109052896E0,6.331970096E-1,-1.254266024E0,3.411793022E0
2.706952144E0,3.128333092E0,8.020920157E-1,-1.247771025E0,3.462188912E0
2.711892144E0,2.956037045E0,6.581360102E-1,-1.050884008E0,3.205566286E0
2.716832140E0,2.824143887E0,4.601190090E-1,-8.814089894E-1,2.994057448E0
2.721771909E0,2.910103083E0,5.611249804E-1,-8.479390144E-1,3.082622547E0
2.726711894E0,2.928018093E0,6.756219864E-1,-8.552280068E-1,3.124287113E0
2.731651817E0,2.837336063E0,6.263899803E-1,-7.805740237E-1,3.008676811E0
2.736591817E0,2.733355045E0,6.044390202E-1,-7.330340147E-1,2.893771795E0
2.741531822E0,2.657032967E0,6.227290034E-1,-6.851819754E-1,2.813732385E0
2.746471822E0,2.594681978E0,6.545400023E-1,-6.099269986E-1,2.744596168E0
2.751411592E0,2.573751926E0,7.134850025E-1,-5.072150230E-1,2.718552355E0
2.756351582E0,2.512788057E0,7.728369832E-1,-3.907229900E-1,2.657827172E0
2.761291582E0,2.439579010E0,7.639579773E-1,-3.419069946E-1,2.579162254E0
2.766231279E0,2.380861044E0,7.414699793E-1,-3.336920142E-1,2.515875077E0
2.771171279E0,2.350152969E0,7.187460065E-1,-3.524259925E-1,2.482744224E0
2.776111279E0,2.237833977E0,6.959450245E-1,-3.302130103E-1,2.366702562E0
2.781051264E0,2.152652979E0,6.861220002E-1,-3.487020135E-1,2.286103965E0
2.785991187E0,2.094208956E0,5.533689857E-1,-3.944430053E-1,2.201706990E0
2.790930956E0,2.048089981E0,6.377189755E-1,-3.449470103E-1,2.172635842E0
2.795870952E0,1.973358989E0,7.076569796E-1,-3.092029989E-1,2.119087208E0
2.800810952E0,1.911407948E0,7.083730102E-1,-2.325289994E-1,2.051668199E0
2.805750889E0,1.862432957E0,6.946570277E-1,-1.830449998E-1,1.996173934E0
2.810690659E0,1.785454035E0,7.618309855E-1,-1.880220026E-1,1.950278143E0
2.815630659E0,1.721524000E0,8.417149782E-1,-1.656720042E-1,1.923428242E0
2.820570645E0,1.670673966E0,9.204450250E-1,-1.023190022E-1,1.910193635E0
2.825510568E0,1.632670999E0,1.011976957E0,-1.171300001E-2,1.920898005E0
2.830450568E0,1.621333957E0,1.156941056E0,9.262199700E-2,1.993944643E0
2.835390582E0,1.650635958E0,1.287307978E0,1.971359998E-1,2.102527883E0
2.840330351E0,1.694347024E0,1.416373968E0,3.021380007E-1,2.228949175E0
2.845270356E0,1.629726052E0,1.585495949E0,3.802359998E-1,2.305294737E0
2.850210279E0,1.593284011E0,1.685660958E0,4.451330006E-1,2.361810787E0
2.855150279E0,1.571383953E0,1.717182040E0,4.422729909E-1,2.369296749E0
2.860090269E0,1.468420029E0,1.761798024E0,5.077890158E-1,2.349050732E0
2.865030269E0,1.433913946E0,1.751549006E0,6.007180214E-1,2.341985326E0
2.869970053E0,1.290909052E0,1.672919989E0,6.802009940E-1,2.219860550E0
2.874910053E0,1.175904989E0,1.580747962E0,8.143320084E-1,2.131819243E0
2.879850053E0,1.089540958E0,1.502452016E0,8.942599893E-1,2.060136522E0
2.884789966E0,9.364950061E-1,1.356716037E0,9.471449852E-1,1.901258774E0
2.889729736E0,7.307019830E-1,1.184756041E0,1.013844967E0,1.722049326E0
2.894669736E0,5.537300110E-1,1.109477043E0,1.039778948E0,1.618238701E0
2.899609731E0,4.460709989E-1,9.402549863E-1,1.092952013E0,1.509172912E0
2.904549654E0,3.934440017E-1,9.496970177E-1,1.159554958E0,1.549609728E0
2.909489654E0,3.002519906E-1,1.110695958E0,1.348466992E0,1.772613889E0
2.914429625E0,2.892310023E-1,9.741809964E-1,1.360003948E0,1.697731995E0
2.919369317E0,2.907739878E-1,9.615970254E-1,1.439147949E0,1.755096912E0
2.924309381E0,3.304080069E-1,1.018412948E0,1.694478989E0,2.004393531E0
2.929249304E0,4.615469873E-1,1.103163004E0,1.962430954E0,2.298070818E0
2.934189312E0,5.744169950E-1,1.229136944E0,2.447196960E0,2.798125350E0
2.939129312E0,7.512609959E-1,1.340499043E0,2.904011011E0,3.285515290E0
2.944069005E0,9.785429835E-1,1.450229049E0,3.441989899E0,3.861088594E0
2.949009011E0,1.202728033E0,1.761445999E0,4.020724773E0,4.551425539E0
2.953949011E0,1.534268022E0,1.919850945E0,4.327325821E0,4.976500254E0
2.958888780E0,1.728621960E0,2.033458948E0,4.498310089E0,5.230476348E0
2.963828770E0,1.839162946E0,2.346605062E0,4.778761864E0,5.632551874E0
2.968768770E0,2.275448084E0,2.872560024E0,4.705871105E0,5.964435257E0
2.973708693E0,2.492408037E0,2.930326939E0,4.497526169E0,5.918332149E0
2.978648717E0,2.597341061E0,2.928090096E0,4.412274837E0,5.898140506E0
2.983588717E0,2.699083090E0,3.042924881E0,4.313944817E0,5.929128202E0
2.988528506E0,2.891947031E0,2.961246967E0,4.175224781E0,5.879187291E0
2.993468506E0,3.107995033E0,2.601373911E0,4.255024910E0,5.876394842E0
2.998408429E0,3.388130903E0,2.248646975E0,4.322062969E0,5.934313148E0
3.003348419E0,3.503197908E0,1.876921058E0,4.322213173E0,5.871690979E0
3.008288189E0,3.440094948E0,1.731259942E0,4.296551228E0,5.769910458E0
3.013228189E0,3.133594036E0,1.758559942E0,4.150039196E0,5.489514549E0
3.018168170E0,2.721602917E0,1.577690959E0,3.951062918E0,5.050458333E0
3.023108093E0,2.589502096E0,1.314136028E0,3.481714010E0,4.533740956E0
3.028048117E0,2.560056925E0,1.009374976E0,2.809855938E0,3.932940337E0
3.032988117E0,2.265073061E0,5.155190229E-1,2.111949921E0,3.139529949E0
3.037927886E0,1.894400001E0,9.249299765E-2,1.455603957E0,2.390834414E0
3.042867852E0,1.570111036E0,-1.474300027E-1,7.717069983E-1,1.755709533E0
3.047807852E0,1.181012988E0,-5.450599790E-1,3.050380051E-1,1.336012816E0
3.052747775E0,7.803990245E-1,-9.497529864E-1,2.049240023E-1,1.246213152E0
3.057687775E0,5.179560184E-1,-1.403257966E0,1.446090043E-1,1.502771812E0
3.062627775E0,3.126060069E-1,-1.973121047E0,-5.307900161E-2,1.998436029E0
3.067567558E0,5.185509920E-1,-1.829570055E0,-4.738700017E-2,1.902226917E0
3.072507481E0,7.158709764E-1,-1.856721997E0,-3.422650099E-1,2.019166454E0
3.077447481E0,7.816500068E-1,-2.068604946E0,-6.516439915E-1,2.305372648E0
3.082387472E0,1.068073988E0,-1.880282044E0,-7.849460244E-1,2.300517957E0
3.087327242E0,1.411322951E0,-1.455855966E0,-9.191089869E-1,2.226232332E0
3.092267242E0,1.539186954E0,-1.243996024E0,-1.081545949E0,2.255296927E0
3.097207165E0,1.492581964E0,-1.203655005E0,-1.081586003E0,2.201457374E0
3.102146934E0,1.596524000E0,-1.146582007E0,-9.869440198E-1,2.199453951E0
3.107086934E0,1.904471993E0,-1.101557016E0,-9.335600138E-1,2.389974003E0
3.112026934E0,2.265115976E0,-1.110661983E0,-7.715330124E-1,2.638102276E0
